id,city,state,country,lon,lat
NCT05006573,Bamberg,NA,Germany,10.9027636,49.8988135
NCT05006573,Berlin,NA,Germany,13.404954,52.52000659999999
NCT05006573,Berlin,NA,Germany,13.404954,52.52000659999999
NCT05006573,Borstel,NA,Germany,8.9696763,52.6704544
NCT05006573,Donaustauf,NA,Germany,12.2073854,49.0324537
NCT05006573,Düsseldorf,NA,Germany,6.7734556,51.2277411
NCT05006573,Essen,NA,Germany,7.0115552,51.4556432
NCT05006573,Frankfurt,NA,Germany,8.6821267,50.1109221
NCT05006573,Freiburg,NA,Germany,7.842104299999999,47.9990077
NCT05006573,Gauting,NA,Germany,11.3784087,48.0696838
NCT05006573,Hamburg,NA,Germany,9.9936818,53.5510846
NCT05006573,Hannover,NA,Germany,9.732010400000002,52.3758916
NCT05006573,Heidelberg,NA,Germany,8.6724335,49.3987524
NCT05006573,Hessen,NA,Germany,9.162437599999999,50.6520515
NCT05006573,München,NA,Germany,11.5819806,48.1351253
NCT05006573,Coimbatore,NA,India,76.9558321,11.0168445
NCT05006573,Hyderabad,NA,India,78.486671,17.385044
NCT05006573,Jaipur,NA,India,75.8600606,26.8475405
NCT05006573,Nagpur,NA,India,79.0881546,21.1458004
NCT05006573,New Delhi,NA,India,77.2090212,28.6139391
NCT05006573,Noida,NA,India,77.3910265,28.5355161
NCT05006573,Bari,NA,Italy,12.56738,41.87194
NCT05006573,Catania,NA,Italy,15.0830304,37.5078772
NCT05006573,Foggia,NA,Italy,15.5446302,41.4621984
NCT05006573,Milano,NA,Italy,9.189982,45.464203500000004
NCT05006573,Modena,NA,Italy,10.9252269,44.647128
NCT05006573,Palermo,NA,Italy,13.3614868,38.11569
NCT05006573,Pisa,NA,Italy,11.7566298,45.1738544
NCT05006573,Roma,NA,Italy,12.4801802,41.8723722
NCT05006573,Rozzano,NA,Italy,9.1427661,45.3760312
NCT05006573,Jeonju-si,NA,"Korea, Republic of",127.1479532,35.8242238
NCT05006573,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT05006573,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT05006573,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT05006573,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT05006573,Seoul,NA,"Korea, Republic of",126.9779692,37.566535
NCT05006573,Davao City,NA,Philippines,125.455341,7.190708
NCT05006573,Iloilo City,NA,Philippines,122.5621063,10.7201501
NCT05006573,Manila,NA,Philippines,120.9842195,14.5995124
NCT05006573,Quezon City,NA,Philippines,121.0535465,14.7064075
NCT05006573,Białystok,NA,Poland,23.1688403,53.13248859999999
NCT05006573,Bydgoszcz,NA,Poland,18.0084378,53.12348040000001
NCT05006573,Ostrowiec Świętokrzyski,NA,Poland,21.3851915,50.9295234
NCT05006573,Poznań,NA,Poland,16.9251681,52.406374
NCT05006573,Sosnowiec,NA,Poland,19.1040791,50.28626380000001
NCT05006573,Wejherowo,NA,Poland,18.2330487,54.6003216
NCT05006573,Wrocław,NA,Poland,17.0385376,51.1078852
NCT05006573,Chelyabinsk,NA,Russian Federation,61.4368431,55.1644419
NCT05006573,Omsk,NA,Russian Federation,73.3645204,54.9913545
NCT05006573,Penza,NA,Russian Federation,45,53.2272903
NCT05006573,Saratov,NA,Russian Federation,46.0154123,51.5461754
NCT05006573,Tomsk,NA,Russian Federation,84.9480469,56.4884295
NCT05006573,Ulyanovsk,NA,Russian Federation,48.397776,54.3186575
NCT05006573,Barcelona,NA,Spain,2.168568,41.3873974
NCT05006573,Barcelona,NA,Spain,2.168568,41.3873974
NCT05006573,Barcelona,NA,Spain,2.168568,41.3873974
NCT05006573,Madrid,NA,Spain,-3.7037902,40.4167754
NCT05006573,Valencia,NA,Spain,-0.7532808999999999,39.4840108
NCT05006573,Cambridge,NA,United Kingdom,0.1312729,52.1950788
NCT05006573,Dundee,NA,United Kingdom,-2.970721,56.462018
NCT05006573,Edinburgh,NA,United Kingdom,-3.188267,55.953252
NCT05006573,London,NA,United Kingdom,-0.1275862,51.5072178
NCT05006573,Manchester,NA,United Kingdom,-2.2426305,53.4807593
NCT05006573,Southampton,NA,United Kingdom,-1.4049018,50.9105468
NCT05006573,Hanoi,NA,Vietnam,105.8341598,21.0277644
NCT05006573,Hanoi,NA,Vietnam,105.8341598,21.0277644
NCT05006573,Hanoi,NA,Vietnam,105.8341598,21.0277644
NCT05006573,Ho Chi Minh,NA,Vietnam,106.6296638,10.8230989
NCT05006573,Hochiminh,NA,Vietnam,106.6296638,10.8230989
NCT05006573,Hochiminh,NA,Vietnam,106.6296638,10.8230989
NCT05369624,Seville,NA,Spain,-5.9844589,37.3890924
